lat,lon,deltaN,topo
-89.5,162.49999548611112,88.61692100453229,559.2522550991271
-89.5,163.49999545833333,88.64548037151968,613.9245779416524
-89.5,164.49999543055554,88.67164623235031,666.5989973726682
-89.5,165.49999540277778,88.69542631647876,717.2039232356474
-89.5,166.499995375,88.71683374490237,765.6875637182966
-89.5,167.49999534722224,88.73588668100786,812.0181565121748
-89.5,168.49999531944445,88.75260798357014,856.183974141255
-89.5,169.49999529166666,88.76702487009896,898.1930988726672
-89.5,170.49999526388888,88.77916859490205,938.0729660012294
-89.5,171.49999523611112,88.78907414820041,975.8696777259465
-89.5,172.49999520833333,88.79677997999303,1011.6470932764933
-89.5,173.49999518055557,88.80232775438462,1045.4857043256052
-89.5,174.49999515277779,88.8057621368239,1077.4813079878222
-89.5,175.499995125,88.80713061706821,1107.7434928212315
-89.5,176.4999950972222,88.80648337114633,1136.3939561552834
-89.5,177.49999506944445,88.80387316118406,1163.5646737026982
-89.5,178.49999504166666,88.79935527539837,1189.3959447757807
-89.5,179.4999950138889,88.79298750544116,1214.0343384321313
-89.5,180.49999498611112,88.78483016108885,1237.6305675436743
-89.5,181.49999495833333,88.77494611767315,1260.3373190192506
-89.5,182.49999493055554,88.76340089343395,1282.3070692787878
-89.5,183.4999949027778,88.75026275187003,1303.6899144686759
-89.5,184.499994875,88.73560282351218,1324.6314449042547
-89.5,185.49999484722224,88.71949523999821,1345.2706927303225
-89.5,186.49999481944445,88.70201727442543,1365.7381808997598
-89.5,187.49999479166667,88.68324947946701,1386.154100210173
-89.5,188.49999476388888,88.66327581580526,1406.6266393724363
-89.5,189.49999473611112,88.64218376154727,1427.2504909329582
-89.5,190.49999470833333,88.62006439477939,1448.1055533264298
-89.5,191.49999468055557,88.59701244051644,1469.2558464754838
-89.5,192.4999946527778,88.57312627391698,1490.7486551825423
-89.5,193.499994625,88.54850787032014,1512.6139111472294
-89.5,194.4999945972222,88.5232626974199,1534.8638208273333
-89.5,195.49999456944445,88.49749953962468,1557.4927425957285
-89.5,196.49999454166667,88.47133025073029,1580.4773128002416
-89.5,197.4999945138889,88.44486942945328,1603.7768164724112
-89.5,198.49999448611112,88.41823401384501,1627.3337945872918
-89.5,199.49999445833333,88.39154279223631,1651.0748760688584
-89.5,200.49999443055555,88.36491582967983,1674.9118191890884
-89.5,201.4999944027778,88.33847380975998,1698.7427436900325
-89.5,202.499994375,88.31233729439094,1722.4535319705028
-89.5,203.49999434722224,88.28662590450686,1745.9193750228733
-89.5,204.49999431944445,88.26145742623478,1769.006436583586
-89.5,205.49999429166667,88.2369468500552,1791.5736071951687
-89.5,206.49999426388888,88.21320534972368,1813.4743186228443
-89.5,207.49999423611112,88.19033921118914,1834.5583883356303
-89.5,208.49999420833333,88.16844872166418,1854.6738636109512
-89.5,209.49999418055557,88.14762703117042,1873.6688352138735
-89.5,210.4999941527778,88.12795899875248,1891.3931915862486
-89.5,211.499994125,88.10952003745149,1907.7002860205248
-89.5,212.4999940972222,88.09237497289415,1922.4484913465567
-89.5,213.49999406944445,88.07657692943832,1935.5026192658115
-89.5,214.49999404166667,88.06216625937647,1946.7351844608784
-89.5,215.4999940138889,88.04916953079339,1956.0274970682804
-89.5,216.49999398611112,88.03759858792523,1963.2705708390567
-89.5,217.49999395833333,88.02744969984386,1968.365838341415
-89.5,218.49999393055555,88.01870281023086,1971.2256687334739
-89.5,219.4999939027778,88.01132090136942,1971.77368792193
